household_id,household_size,num_adults,num_children,home_ownership,house_type,income_bracket,square_footage,num_bedrooms,num_bathrooms,house_age_years,insulation_quality,num_floors,has_basement,heating_type,cooling_type,thermostat_setting_winter,thermostat_setting_summer,climate_zone,num_refrigerators,has_dishwasher,has_washer_dryer,has_electric_water_heater,has_pool,has_spa_hot_tub,num_tvs,num_computers,has_smart_thermostat,has_led_lighting,has_energy_star_appliances,has_solar_panels,energy_audit_done,avg_daily_hours_home,works_from_home,electric_vehicle_count,peak_usage_time,monthly_kwh_consumption,high_consumption
HH_00008523,3,2,1,Own,Single Family,$75k-$120k,2089.0,3,2.0999999999999996,15,Good,2,Yes,Gas,None,73.0,74,Mixed,1,Yes,Yes,Yes,No,No,1,4,No,Yes,Yes,No,No,17.0,No,0,Night,2348.0,No
HH_00008524,4,4,0,Own,Single Family,$40k-$75k,2525.0,4,2.8,52,Poor,2,Yes,Electric,Central AC,75.0,72,Cold,1,No,No,No,Yes,No,2,1,No,Yes,Yes,No,No,23.0,No,1,Evening,5000.0,Yes
HH_00008525,2,2,0,Own,Single Family,$75k-$120k,1433.0,1,1.7,30,Poor,2,No,Gas,Window Units,69.0,74,Mixed,1,No,Yes,No,No,No,4,3,No,No,Yes,No,No,20.0,Yes,0,Evening,2202.0,No
HH_00008526,2,1,1,Own,Townhouse,<$40k,,2,1.4,49,Poor,2,No,Gas,Central AC,73.0,74,Moderate,2,Yes,Yes,Yes,No,Yes,2,1,Yes,No,No,No,No,14.0,No,0,Morning,2564.0,No
HH_00008527,3,3,0,Rent,Single Family,$40k-$75k,2494.0,2,2.4,46,Fair,2,No,Heat Pump,Heat Pump,67.0,70,Cold,1,Yes,Yes,No,No,No,3,2,No,Yes,No,No,No,10.0,No,0,Night,3272.0,Yes
HH_00008528,2,2,0,Own,Single Family,$75k-$120k,1594.0,2,1.4,32,Fair,2,No,Electric,Central AC,69.0,78,Cold,1,Yes,Yes,No,No,No,4,2,Yes,No,No,Yes,Yes,20.0,No,0,Afternoon,2806.0,No
HH_00008529,3,3,0,Own,Apartment,$75k-$120k,1649.0,2,2.4,1,Poor,1,No,Gas,Central AC,69.0,70,Moderate,1,Yes,Yes,Yes,No,No,1,3,No,Yes,No,No,No,9.0,Yes,2,Morning,3532.0,Yes
HH_00008530,4,4,0,Rent,Single Family,$40k-$75k,2310.0,4,3.8,2,Excellent,2,No,Electric,Central AC,74.0,75,Mixed,2,No,No,No,No,No,7,2,No,No,No,No,No,11.0,No,0,Evening,3172.0,Yes
HH_00008531,1,1,0,Own,Condo,$75k-$120k,1313.0,2,2.4,46,Poor,2,No,Gas,None,68.0,74,Moderate,1,Yes,No,Yes,No,No,8,5,No,No,No,No,No,19.0,No,0,Morning,1994.0,No
HH_00008532,2,1,1,Own,Single Family,$75k-$120k,1686.0,2,1.4,18,Excellent,2,No,Gas,Central AC,73.0,73,Mixed,1,Yes,Yes,No,No,No,6,4,No,Yes,Yes,No,No,12.0,No,2,Evening,2665.0,No
HH_00008533,2,1,1,Own,Single Family,<$40k,1663.0,2,1.4,65,Fair,2,No,Gas,Window Units,75.0,76,Mixed,2,Yes,Yes,Yes,No,No,2,3,No,No,Yes,No,Yes,6.0,Yes,0,Night,2527.0,No
HH_00008534,2,2,0,Own,Apartment,$75k-$120k,1439.0,2,2.4,3,Fair,2,No,Oil,Central AC,74.0,71,Cold,1,Yes,Yes,Yes,No,No,5,0,No,No,No,No,No,18.0,Yes,0,Night,2885.0,No
HH_00008535,1,1,0,Own,Single Family,$75k-$120k,1041.0,2,2.4,95,Good,2,No,Electric,Central AC,63.0,77,Hot,1,Yes,Yes,Yes,No,No,5,2,No,No,No,No,No,8.0,No,3,Evening,3543.0,Yes
HH_00008536,3,3,0,Rent,Single Family,<$40k,1930.0,4,2.8,26,Good,1,Yes,Electric,Window Units,70.0,72,Mixed,1,Yes,Yes,Yes,No,No,5,3,No,No,Yes,No,No,11.0,No,0,Night,2967.0,No
HH_00008537,2,2,0,Own,Apartment,$40k-$75k,1965.0,3,2.0999999999999996,2,Poor,1,No,Electric,None,74.0,75,Hot,1,Yes,Yes,Yes,No,No,1,3,Yes,Yes,No,No,No,8.0,Yes,0,Evening,3412.0,Yes
HH_00008538,2,2,0,Rent,Single Family,$75k-$120k,1660.0,1,1.0,62,Good,2,No,Electric,None,73.0,68,Moderate,1,No,Yes,No,No,No,5,1,No,Yes,No,No,No,14.0,Yes,0,Morning,2512.0,No
HH_00008539,3,2,1,Own,Single Family,$120k+,2060.0,3,2.0999999999999996,41,Excellent,3,Yes,Heat Pump,Heat Pump,68.0,73,Mixed,1,Yes,Yes,No,No,No,3,2,No,Yes,Yes,No,Yes,13.0,No,0,Evening,2223.0,No
HH_00008540,4,2,2,Rent,Single Family,$40k-$75k,2229.0,4,3.8,70,Fair,2,No,Electric,Central AC,70.0,71,Hot,1,Yes,No,No,No,No,2,1,No,Yes,No,No,No,16.0,Yes,1,Morning,4315.0,Yes
HH_00008541,4,3,1,Rent,Single Family,<$40k,2844.0,5,4.5,59,Good,3,Yes,Gas,None,63.0,79,Moderate,1,Yes,Yes,No,No,No,3,3,No,No,No,No,No,7.0,No,0,Night,2945.0,No
HH_00008542,2,1,1,Own,Single Family,$75k-$120k,1270.0,2,2.4,49,Good,2,No,Heat Pump,Central AC,66.0,75,Hot,1,Yes,Yes,Yes,No,No,3,3,No,No,No,No,No,11.0,Yes,1,Evening,3036.0,Yes
HH_00008543,3,3,0,Rent,Single Family,$120k+,1818.0,3,3.0999999999999996,1,Good,1,Yes,Heat Pump,Central AC,70.0,70,Hot,2,Yes,Yes,No,No,No,3,1,No,No,Yes,No,No,8.0,Yes,2,Morning,3573.0,Yes
HH_00008544,2,1,1,Own,Apartment,$75k-$120k,1776.0,2,1.4,12,Excellent,1,No,Heat Pump,Heat Pump,68.0,76,Cold,2,Yes,Yes,Yes,No,Yes,1,0,No,Yes,Yes,No,No,17.0,No,0,Night,2132.0,No
HH_00008545,2,1,1,Rent,Single Family,$120k+,1602.0,3,2.0999999999999996,3,Poor,2,No,Oil,Window Units,71.0,73,Moderate,1,Yes,Yes,No,No,No,3,4,No,No,Yes,No,No,7.0,No,0,Evening,2127.0,No
HH_00008546,1,1,0,Own,Apartment,$75k-$120k,1295.0,1,1.7,60,Fair,1,No,Electric,Window Units,71.0,75,Cold,1,Yes,Yes,Yes,No,No,4,5,No,No,Yes,No,No,13.0,No,0,Night,2743.0,No
HH_00008547,1,1,0,Own,Townhouse,$40k-$75k,918.0,1,1.7,12,Good,2,No,Gas,Central AC,72.0,75,Hot,1,Yes,No,No,No,No,5,2,No,No,Yes,No,No,15.0,Yes,0,Evening,2065.0,No
HH_00008548,2,1,1,Own,Single Family,$75k-$120k,928.0,1,1.7,1,Fair,1,No,Oil,Window Units,69.0,71,Hot,2,Yes,Yes,No,No,No,2,2,No,Yes,Yes,No,No,17.0,No,0,Evening,1913.0,No
HH_00008549,1,1,0,Rent,Condo,<$40k,1726.0,1,1.7,5,Fair,2,Yes,Heat Pump,Heat Pump,65.0,79,Moderate,2,No,Yes,No,No,Yes,1,4,Yes,No,Yes,No,No,14.0,No,0,Evening,1652.0,No
HH_00008550,4,3,1,Rent,Single Family,$40k-$75k,1687.0,3,2.0999999999999996,9,Poor,1,Yes,Gas,Central AC,71.0,71,Mixed,1,No,Yes,Yes,No,No,3,2,No,No,Yes,No,No,19.0,Yes,0,Evening,3172.0,Yes
HH_00008551,5,5,0,Own,Single Family,$40k-$75k,2283.0,5,4.5,29,Fair,2,No,Gas,Central AC,71.0,68,Cold,1,Yes,Yes,Yes,No,No,2,2,No,Yes,Yes,Yes,No,24.0,No,0,Evening,3705.0,Yes
HH_00008552,3,3,0,Own,Single Family,$120k+,1626.0,3,3.0999999999999996,77,Good,3,No,Heat Pump,Central AC,72.0,74,Hot,1,No,Yes,No,Yes,No,4,1,Yes,Yes,Yes,No,No,12.0,No,1,Evening,3660.0,Yes
HH_00008553,2,1,1,Rent,Apartment,$75k-$120k,710.0,1,1.0,14,Excellent,1,Yes,Gas,Window Units,73.0,72,Cold,2,Yes,Yes,Yes,No,No,5,3,Yes,Yes,No,No,Yes,,No,0,Night,1743.0,No
HH_00008554,1,1,0,Rent,Single Family,$40k-$75k,1364.0,2,2.4,71,Good,2,No,Electric,Central AC,69.0,75,Mixed,1,Yes,Yes,No,No,No,2,2,No,Yes,Yes,No,Yes,,Yes,1,Evening,2674.0,No
HH_00008555,3,2,1,Rent,Single Family,$120k+,1553.0,3,3.0999999999999996,15,Good,1,Yes,Electric,Window Units,75.0,72,Hot,1,Yes,Yes,No,No,Yes,3,2,No,Yes,No,Yes,No,11.0,No,0,Morning,2405.0,No
HH_00008556,2,1,1,Rent,Single Family,$120k+,893.0,3,3.0999999999999996,17,Poor,1,No,Gas,Window Units,63.0,81,Mixed,1,Yes,Yes,No,No,No,2,3,No,No,Yes,No,No,7.0,No,0,Evening,1634.0,No
HH_00008557,2,2,0,Own,Single Family,$120k+,981.0,1,1.0,63,Good,1,No,Oil,None,69.0,71,Cold,1,No,Yes,Yes,No,No,8,1,Yes,No,Yes,No,No,10.0,No,0,Evening,2235.0,No
HH_00008558,2,1,1,Own,Townhouse,$40k-$75k,1699.0,1,1.7,62,Poor,2,No,Electric,Central AC,71.0,71,Cold,1,No,Yes,No,No,No,1,3,Yes,No,No,No,No,19.0,No,0,Afternoon,3315.0,Yes
HH_00008559,3,3,0,Own,Single Family,$75k-$120k,1523.0,3,3.0999999999999996,31,Fair,1,No,Electric,Central AC,65.0,72,Hot,1,Yes,No,No,No,No,3,2,No,Yes,No,No,No,12.0,No,0,Evening,3320.0,Yes
HH_00008560,2,2,0,Own,Single Family,$75k-$120k,1841.0,3,3.0999999999999996,1,Fair,2,No,Electric,Window Units,73.0,72,Cold,1,Yes,Yes,No,No,No,2,1,No,Yes,No,No,No,7.0,Yes,0,Afternoon,2971.0,No
HH_00008561,2,1,1,Rent,Apartment,<$40k,1774.0,2,2.4,84,Good,1,Yes,Other,Central AC,71.0,74,Moderate,1,Yes,Yes,No,No,Yes,2,2,No,No,Yes,No,Yes,9.0,No,1,Afternoon,2607.0,No
HH_00008562,1,1,0,Own,Single Family,$75k-$120k,1051.0,1,1.7,12,Fair,2,No,Gas,Window Units,69.0,77,Cold,1,Yes,Yes,Yes,No,No,3,3,Yes,Yes,Yes,No,No,,Yes,0,Morning,1944.0,No
HH_00008563,4,2,2,Own,Single Family,$40k-$75k,2728.0,4,3.8,1,Poor,2,No,Gas,Window Units,73.0,70,Cold,1,Yes,Yes,No,No,No,4,3,Yes,No,No,No,No,15.0,No,0,Evening,3336.0,Yes
HH_00008564,3,3,0,Rent,Condo,$40k-$75k,2183.0,4,3.8,38,Good,2,No,Electric,Central AC,71.0,77,Mixed,1,Yes,Yes,No,No,No,2,0,No,Yes,No,No,No,16.0,No,0,Evening,2968.0,No
HH_00008565,4,4,0,Own,Townhouse,$40k-$75k,2693.0,3,3.0999999999999996,21,Good,2,Yes,Gas,Central AC,68.0,68,Hot,1,Yes,Yes,Yes,No,No,2,5,Yes,No,No,No,No,17.0,No,1,Evening,4223.0,Yes
HH_00008566,4,3,1,Own,Apartment,$75k-$120k,2138.0,4,3.8,3,Good,2,Yes,Electric,Central AC,70.0,76,Moderate,3,Yes,Yes,Yes,No,No,3,3,No,No,Yes,No,No,13.0,No,0,Evening,3403.0,Yes
HH_00008567,2,1,1,Rent,Single Family,$75k-$120k,1595.0,1,1.7,72,Excellent,1,Yes,Oil,Window Units,71.0,71,Mixed,1,Yes,Yes,Yes,Yes,No,5,1,Yes,Yes,Yes,No,No,13.0,Yes,0,Morning,2741.0,No
HH_00008568,5,4,1,Own,Condo,$40k-$75k,2640.0,6,5.0,15,Fair,2,No,Gas,Central AC,72.0,72,Moderate,1,No,Yes,Yes,No,Yes,3,3,No,No,No,No,Yes,14.0,No,0,Evening,3642.0,Yes
HH_00008569,2,2,0,Own,Single Family,<$40k,1916.0,2,1.4,52,Fair,2,No,Oil,Central AC,69.0,76,Hot,1,Yes,Yes,No,No,No,3,5,No,Yes,No,Yes,No,11.0,No,0,Afternoon,2937.0,No
HH_00008570,2,2,0,Own,Single Family,$75k-$120k,1639.0,2,2.4,12,Fair,3,No,Electric,Central AC,68.0,71,Moderate,1,No,Yes,Yes,No,No,2,4,No,Yes,No,No,No,16.0,Yes,0,Night,3181.0,Yes
HH_00008571,1,1,0,Rent,Apartment,$40k-$75k,1001.0,1,1.0,7,Good,1,Yes,Oil,Central AC,71.0,74,Moderate,1,No,No,No,No,No,5,6,No,Yes,No,No,No,9.0,No,1,Night,1713.0,No
HH_00008572,4,4,0,Rent,Townhouse,$40k-$75k,,4,3.8,21,Poor,2,Yes,Heat Pump,None,72.0,68,Moderate,1,No,No,Yes,No,Yes,4,1,No,No,Yes,No,No,11.0,No,0,Morning,3128.0,Yes
HH_00008573,2,2,0,Own,Apartment,$120k+,1732.0,1,1.7,21,Fair,2,No,Electric,Window Units,73.0,75,Moderate,1,No,Yes,No,No,No,2,5,Yes,Yes,Yes,No,Yes,15.0,Yes,0,Evening,2446.0,No
HH_00008574,6,6,0,Rent,Single Family,$40k-$75k,2933.0,6,5.0,25,Poor,1,No,Electric,Window Units,69.0,74,Cold,3,Yes,Yes,Yes,No,Yes,2,2,No,Yes,No,No,No,15.0,No,2,Morning,5000.0,Yes
HH_00008575,4,4,0,Rent,Apartment,<$40k,2233.0,3,2.0999999999999996,1,Fair,2,Yes,Other,Central AC,65.0,72,Moderate,1,Yes,Yes,No,No,No,3,0,No,Yes,Yes,No,Yes,15.0,No,1,Night,3319.0,Yes
HH_00008576,6,6,0,Own,Single Family,$40k-$75k,3700.0,5,3.5,3,Fair,3,No,Gas,Central AC,75.0,73,Cold,1,No,Yes,Yes,No,No,3,2,No,Yes,Yes,No,No,12.0,No,1,Evening,5000.0,Yes
HH_00008577,5,5,0,Own,Apartment,$75k-$120k,3734.0,5,3.5,41,Poor,1,No,Electric,Window Units,72.0,71,Moderate,1,No,Yes,Yes,No,Yes,3,2,Yes,No,No,No,No,9.0,Yes,0,Evening,4856.0,Yes
HH_00008578,3,2,1,Own,Apartment,$75k-$120k,1524.0,4,2.8,2,Fair,2,Yes,Gas,Central AC,68.0,74,Moderate,1,No,Yes,No,No,No,2,8,No,No,No,No,No,16.0,No,0,Evening,2394.0,No
HH_00008579,2,2,0,Rent,Apartment,$120k+,1651.0,3,2.0999999999999996,31,Poor,1,Yes,Gas,None,69.0,70,Hot,1,Yes,Yes,Yes,No,No,2,0,Yes,Yes,Yes,No,Yes,10.0,Yes,0,Evening,2887.0,No
HH_00008580,4,4,0,Own,Single Family,$120k+,2686.0,4,3.8,7,Fair,3,No,Electric,Central AC,70.0,74,Moderate,1,Yes,No,Yes,No,No,2,2,No,No,Yes,No,No,17.0,No,0,Afternoon,4017.0,Yes
HH_00008581,2,2,0,Rent,Apartment,<$40k,1656.0,3,3.0999999999999996,8,Good,2,No,Electric,Window Units,,69,Moderate,1,Yes,Yes,No,No,No,2,3,No,No,No,No,No,11.0,No,0,Morning,2345.0,No
HH_00008582,5,4,1,Own,Apartment,$40k-$75k,2946.0,6,5.0,5,Good,2,Yes,Electric,Central AC,72.0,74,Cold,1,Yes,Yes,No,No,No,5,2,No,No,Yes,No,No,12.0,No,0,Evening,4063.0,Yes
HH_00008583,3,3,0,Rent,Apartment,$40k-$75k,1754.0,2,2.4,25,Good,1,No,Electric,Central AC,67.0,73,Mixed,2,Yes,Yes,Yes,No,No,4,2,No,Yes,No,No,No,17.0,No,0,Night,3015.0,Yes
HH_00008584,2,1,1,Own,Single Family,<$40k,1163.0,1,1.7,65,Fair,3,No,Gas,None,69.0,75,Hot,1,Yes,No,Yes,No,No,2,2,No,Yes,No,No,No,21.0,No,0,Morning,2384.0,No
HH_00008585,3,3,0,Own,Apartment,$40k-$75k,2205.0,4,3.8,1,Good,2,Yes,Gas,Heat Pump,68.0,72,Cold,1,No,Yes,No,No,No,3,6,No,Yes,No,Yes,No,15.0,No,0,Morning,2462.0,No
HH_00008586,1,1,0,Own,Single Family,<$40k,1307.0,1,1.7,65,Poor,2,Yes,Electric,Central AC,70.0,74,Hot,3,Yes,No,Yes,No,No,3,2,No,No,No,No,No,11.0,Yes,0,Night,3304.0,Yes
HH_00008587,4,2,2,Rent,Single Family,$75k-$120k,2631.0,3,3.0999999999999996,24,Fair,2,No,Electric,Central AC,67.0,68,Mixed,2,Yes,Yes,No,Yes,No,4,2,Yes,Yes,No,No,No,6.0,No,0,Evening,4095.0,Yes
HH_00008588,1,1,0,Own,Single Family,$75k-$120k,760.0,1,1.7,35,Good,1,No,Electric,Central AC,73.0,72,Hot,1,No,Yes,No,No,No,3,2,Yes,Yes,No,No,No,11.0,No,1,Night,2428.0,No
HH_00008589,2,2,0,Own,Single Family,$75k-$120k,1865.0,1,1.7,18,Fair,2,No,Electric,Heat Pump,70.0,69,Mixed,1,Yes,Yes,Yes,No,No,7,1,No,Yes,Yes,No,No,16.0,Yes,0,Night,2660.0,No
HH_00008590,2,2,0,Rent,Single Family,<$40k,1613.0,3,2.0999999999999996,7,Fair,2,Yes,Gas,Central AC,68.0,71,Moderate,1,Yes,Yes,Yes,No,No,7,2,Yes,Yes,No,No,No,9.0,Yes,0,Evening,2457.0,No
HH_00008591,3,3,0,Own,Apartment,$40k-$75k,1571.0,3,3.0999999999999996,20,Fair,3,No,Electric,Window Units,71.0,77,Mixed,1,No,Yes,Yes,No,No,5,3,No,Yes,Yes,No,No,19.0,No,1,Evening,3118.0,Yes
HH_00008592,5,4,1,Own,Townhouse,$40k-$75k,2859.0,4,3.8,24,Fair,1,No,Oil,Central AC,69.0,74,Cold,1,Yes,Yes,No,No,No,4,1,No,No,Yes,No,Yes,17.0,No,0,Morning,3909.0,Yes
HH_00008593,3,3,0,Rent,Apartment,$120k+,2144.0,4,2.8,24,Fair,2,No,Heat Pump,Window Units,64.0,78,Cold,1,Yes,Yes,No,Yes,Yes,2,1,No,Yes,No,No,No,18.0,No,0,Evening,3354.0,Yes
HH_00008594,2,1,1,Own,Condo,<$40k,1936.0,2,2.4,7,Poor,2,Yes,Gas,Central AC,68.0,76,Hot,1,Yes,Yes,Yes,No,No,2,1,No,No,Yes,No,No,16.0,No,0,Night,3152.0,Yes
HH_00008595,1,1,0,Rent,Condo,$75k-$120k,1081.0,1,1.7,6,Excellent,1,Yes,Electric,Central AC,69.0,73,Cold,2,Yes,Yes,Yes,No,No,2,2,Yes,No,Yes,No,No,12.0,Yes,0,Night,2728.0,No
HH_00008596,2,2,0,Own,Single Family,$40k-$75k,1783.0,3,2.0999999999999996,1,Good,2,Yes,Electric,Window Units,68.0,72,Hot,1,Yes,Yes,Yes,No,No,5,5,Yes,No,Yes,No,No,9.0,No,0,Night,2893.0,No
HH_00008597,2,2,0,Rent,Single Family,$120k+,1333.0,2,2.4,5,Excellent,1,No,Oil,Heat Pump,70.0,74,Cold,1,No,No,Yes,No,No,1,5,No,No,Yes,No,No,8.0,No,1,Evening,2575.0,No
HH_00008598,1,1,0,Own,Single Family,$40k-$75k,1140.0,1,1.0,29,Good,1,No,Gas,Central AC,68.0,73,Hot,2,Yes,Yes,No,No,No,3,4,No,Yes,No,No,Yes,9.0,No,0,Morning,2003.0,No
HH_00008599,3,3,0,Own,Single Family,$120k+,1815.0,4,2.8,6,Excellent,2,No,Electric,Central AC,70.0,73,Cold,1,Yes,Yes,No,No,No,2,4,No,Yes,Yes,No,No,7.0,No,0,Morning,3161.0,Yes
HH_00008600,6,5,1,Own,Apartment,$40k-$75k,3076.0,6,5.0,46,Fair,2,No,Electric,Central AC,65.0,75,Moderate,1,Yes,Yes,Yes,No,No,6,2,No,Yes,No,No,No,11.0,No,1,Evening,4818.0,Yes
HH_00008601,2,2,0,Own,Single Family,$75k-$120k,1399.0,3,3.0999999999999996,17,Fair,1,No,Other,Central AC,71.0,69,Cold,1,No,Yes,No,No,No,3,3,No,Yes,No,No,No,13.0,Yes,0,Afternoon,2556.0,No
HH_00008602,1,1,0,Rent,Townhouse,$75k-$120k,1320.0,2,1.4,29,Fair,1,No,Gas,Heat Pump,75.0,70,Cold,1,Yes,Yes,Yes,No,No,5,5,No,Yes,No,No,No,23.0,Yes,0,Evening,2274.0,No
HH_00008603,3,2,1,Own,Apartment,$40k-$75k,1753.0,2,2.4,18,Good,2,Yes,Gas,Central AC,67.0,74,Hot,1,Yes,Yes,No,No,No,2,1,Yes,No,No,No,No,16.0,Yes,2,Morning,3365.0,Yes
HH_00008604,2,2,0,Own,Townhouse,$40k-$75k,,2,1.4,7,Fair,1,Yes,Gas,None,72.0,75,Cold,2,Yes,Yes,Yes,No,No,1,3,No,Yes,No,No,Yes,16.0,No,0,Evening,2240.0,No
HH_00008605,3,3,0,Rent,Condo,$40k-$75k,2468.0,2,2.4,8,Good,2,Yes,Oil,Central AC,71.0,77,Hot,1,Yes,Yes,No,No,No,1,1,Yes,No,Yes,No,No,11.0,Yes,0,Morning,3434.0,Yes
HH_00008606,3,1,2,Own,Apartment,$40k-$75k,2309.0,2,2.4,2,Good,1,No,Heat Pump,Window Units,66.0,79,Mixed,1,No,Yes,No,No,No,5,4,No,Yes,Yes,Yes,Yes,14.0,Yes,0,Night,2059.0,No
HH_00008607,1,1,0,Rent,Single Family,$40k-$75k,796.0,1,1.7,16,Good,2,No,Heat Pump,None,71.0,70,Mixed,1,No,Yes,Yes,No,No,3,4,Yes,Yes,Yes,No,No,21.0,Yes,0,Evening,1551.0,No
HH_00008608,4,4,0,Rent,Townhouse,$40k-$75k,2308.0,4,2.8,9,Good,1,No,Electric,Central AC,69.0,68,Cold,1,Yes,Yes,No,Yes,Yes,2,1,No,Yes,Yes,No,Yes,15.0,No,0,Evening,4379.0,Yes
HH_00008609,2,1,1,Rent,Single Family,<$40k,1901.0,2,2.4,19,Fair,1,Yes,Gas,Central AC,68.0,78,Cold,1,Yes,Yes,No,No,Yes,3,0,No,No,Yes,No,No,14.0,No,0,Evening,2568.0,No
HH_00008610,3,2,1,Own,Single Family,<$40k,2355.0,4,2.8,12,Good,1,No,Oil,Central AC,68.0,75,Hot,1,Yes,Yes,No,No,No,4,3,No,No,Yes,No,No,12.0,No,0,Evening,3057.0,Yes
HH_00008611,3,3,0,Own,Single Family,$40k-$75k,1912.0,4,3.8,8,Good,2,No,Gas,Central AC,68.0,71,Moderate,1,Yes,Yes,No,No,No,1,2,No,Yes,Yes,No,No,12.0,No,1,Morning,2767.0,No
HH_00008612,1,1,0,Own,Single Family,$40k-$75k,802.0,2,2.4,1,Fair,1,No,Gas,Window Units,71.0,74,Hot,1,Yes,Yes,Yes,No,No,3,3,No,Yes,Yes,No,No,16.0,Yes,0,Evening,2008.0,No
HH_00008613,3,3,0,Own,Single Family,$40k-$75k,2102.0,3,3.0999999999999996,23,Good,2,Yes,Other,Window Units,70.0,80,Cold,1,No,Yes,Yes,No,No,4,5,No,Yes,No,No,No,,Yes,0,Evening,2965.0,No
HH_00008614,4,4,0,Rent,Apartment,$120k+,2459.0,3,3.0999999999999996,48,Fair,2,Yes,Heat Pump,Central AC,66.0,72,Cold,1,Yes,Yes,Yes,No,No,5,1,No,Yes,No,No,No,22.0,Yes,1,Evening,4307.0,Yes
HH_00008615,1,1,0,Own,Single Family,$75k-$120k,1058.0,1,1.7,55,Fair,1,No,Oil,Central AC,65.0,71,Hot,1,Yes,Yes,Yes,No,No,4,0,No,No,Yes,No,No,10.0,No,0,Night,2496.0,No
HH_00008616,1,1,0,Own,Single Family,$120k+,1462.0,1,1.7,11,Fair,2,Yes,Oil,Central AC,68.0,72,Hot,1,Yes,Yes,No,No,No,6,5,No,No,No,No,Yes,20.0,No,1,Evening,2614.0,No
HH_00008617,2,2,0,Rent,Apartment,$75k-$120k,1585.0,2,1.4,2,Good,3,No,Electric,Central AC,70.0,78,Mixed,1,Yes,Yes,Yes,No,No,3,3,Yes,Yes,Yes,No,No,17.0,No,0,Evening,2574.0,No
HH_00008618,4,4,0,Own,Apartment,<$40k,2633.0,5,4.5,21,Good,1,Yes,Electric,Heat Pump,71.0,81,Mixed,1,No,Yes,No,No,No,2,3,No,Yes,No,No,No,14.0,Yes,0,Evening,3302.0,Yes
HH_00008619,5,4,1,Rent,Single Family,$120k+,2351.0,6,4.199999999999999,17,Good,2,No,Electric,Central AC,73.0,71,Hot,1,Yes,Yes,Yes,No,No,1,3,No,Yes,Yes,No,No,12.0,No,0,Morning,4080.0,Yes
HH_00008620,2,2,0,Own,Single Family,$75k-$120k,1470.0,3,2.0999999999999996,16,Poor,1,Yes,Gas,Window Units,70.0,77,Cold,2,Yes,Yes,Yes,No,No,3,2,Yes,Yes,Yes,Yes,No,14.0,No,1,Morning,2769.0,No
HH_00008621,2,1,1,Rent,Apartment,$120k+,1225.0,1,1.0,25,Poor,3,Yes,Electric,Window Units,68.0,76,Mixed,2,Yes,Yes,No,No,No,5,1,Yes,Yes,Yes,No,No,9.0,No,1,Evening,2567.0,No
HH_00008622,2,2,0,Rent,Apartment,$75k-$120k,1808.0,2,1.4,66,Fair,2,No,Electric,None,68.0,73,Hot,1,Yes,Yes,No,No,No,2,1,Yes,Yes,No,No,No,15.0,No,1,Evening,3371.0,Yes
HH_00008623,1,1,0,Own,Single Family,$75k-$120k,1234.0,1,1.7,100,Fair,2,Yes,Gas,Central AC,68.0,72,Moderate,3,Yes,Yes,No,Yes,No,5,1,No,No,No,No,Yes,12.0,No,0,Evening,2578.0,No
HH_00008624,1,1,0,Rent,Townhouse,<$40k,1073.0,2,2.4,9,Fair,2,No,Gas,Central AC,72.0,72,Cold,2,Yes,Yes,Yes,No,No,3,2,No,No,No,Yes,No,18.0,Yes,0,Morning,2272.0,No
HH_00008625,6,6,0,Rent,Single Family,$40k-$75k,2643.0,5,3.5,6,Poor,1,No,Gas,Central AC,70.0,77,Hot,2,Yes,No,No,No,No,7,4,No,Yes,No,No,Yes,14.0,No,1,Evening,4552.0,Yes
HH_00008626,5,5,0,Rent,Apartment,$75k-$120k,2686.0,6,5.0,22,Good,1,No,Gas,Central AC,70.0,75,Cold,3,No,Yes,Yes,No,No,6,4,No,No,No,No,Yes,17.0,No,1,Night,4356.0,Yes
HH_00008627,4,4,0,Own,Single Family,$75k-$120k,2299.0,4,2.8,8,Good,1,Yes,Electric,Window Units,72.0,72,Hot,2,No,Yes,No,No,No,3,3,No,Yes,No,No,No,12.0,No,1,Afternoon,3561.0,Yes
HH_00008628,3,3,0,Rent,Single Family,$75k-$120k,2118.0,4,3.8,15,Poor,2,Yes,Electric,Central AC,74.0,72,Moderate,2,Yes,Yes,Yes,No,No,4,3,Yes,Yes,Yes,No,No,12.0,No,1,Evening,3604.0,Yes
HH_00008629,5,4,1,Own,Apartment,$40k-$75k,2499.0,5,3.5,3,Fair,1,No,Gas,Central AC,74.0,75,Moderate,1,Yes,Yes,No,No,No,3,3,Yes,Yes,Yes,Yes,No,13.0,No,0,Afternoon,3080.0,Yes
HH_00008630,2,1,1,Own,Single Family,$120k+,1681.0,3,2.0999999999999996,1,Good,2,Yes,Gas,Central AC,67.0,73,Cold,1,No,Yes,Yes,No,No,4,7,Yes,Yes,Yes,No,No,21.0,No,2,Evening,3151.0,Yes
HH_00008631,4,4,0,Own,Single Family,$40k-$75k,3012.0,3,3.0999999999999996,13,Good,1,No,Gas,Central AC,69.0,80,Moderate,1,Yes,Yes,Yes,No,No,2,3,No,Yes,No,No,No,17.0,No,0,Night,3311.0,Yes
HH_00008632,4,4,0,Own,Apartment,$75k-$120k,,3,2.0999999999999996,21,Excellent,2,No,Electric,Central AC,70.0,76,Hot,1,Yes,No,Yes,No,No,5,2,No,Yes,No,No,No,11.0,No,1,Evening,4139.0,Yes
